
transaction_amount,transaction_hour,merchant_category,country_risk,card_present,online_transaction,failed_attempts,transactions_last_hour,account_age_days,fraud
799.18,6,Entertainment,1,1,1,5,19,3088,1
544.85,18,Electronics,1,1,1,3,5,2806,1
3177.36,17,Grocery,0,0,0,0,18,1108,0
1814.11,0,Travel,0,1,1,3,7,237,1
3666.4,1,Grocery,1,0,1,3,13,1918,1
3228.39,12,Travel,0,0,1,3,5,2875,1
526.26,6,Electronics,0,1,1,4,18,3423,1
412.85,15,Electronics,0,0,0,0,5,1109,0
2829.34,7,Fuel,1,1,0,1,8,886,0
2073.19,22,Electronics,0,1,0,1,2,2130,0
2452.62,6,Entertainment,1,1,0,1,17,1581,1
2072.7,7,Travel,1,0,0,1,10,2368,1
636.71,18,Grocery,0,1,1,5,13,304,1
2896.35,7,Restaurant,1,0,1,5,12,2934,1
4388.81,11,Entertainment,0,1,1,3,2,3510,1
1549.69,6,Travel,1,0,0,0,15,324,0
1316.86,16,Restaurant,0,0,1,2,18,1446,0
1594.48,5,Restaurant,1,1,0,3,13,396,1
2058.98,9,Travel,0,0,1,3,8,1454,1
763.11,5,Entertainment,0,1,0,4,10,2013,0
2120.53,2,Restaurant,1,0,1,0,5,104,1
3981.24,18,Travel,0,1,1,3,5,2762,1
4646.98,10,Fuel,0,1,1,2,15,2515,1
239.49,11,Fuel,1,1,0,2,1,316,0
443.31,14,Fuel,0,1,0,1,13,3350,0
4054.39,22,Restaurant,1,0,1,4,2,3575,1
436.6,5,Fuel,1,0,0,1,5,1998,0
832.49,3,Entertainment,0,1,1,2,8,1213,0
1428.83,19,Travel,0,0,0,4,3,2551,0
166.44,19,Entertainment,1,0,1,2,15,2346,1
692.19,10,Grocery,0,1,1,1,5,88,0
3302.05,4,Fuel,0,0,0,1,13,2776,1
3550.18,4,Grocery,0,1,1,3,1,139,1
2170.7,22,Grocery,0,1,0,5,8,148,1
4398.99,11,Travel,1,1,0,5,12,273,1
1297.83,19,Fuel,0,1,0,3,9,1738,0
2549.47,6,Grocery,1,1,0,1,4,186,0
963.83,7,Entertainment,1,0,0,2,18,1300,0
1473.73,6,Entertainment,0,0,0,0,8,2169,0
4495.61,8,Fuel,0,0,1,1,17,921,1
197.23,23,Electronics,0,1,0,4,11,2877,1
3984.01,14,Shopping,0,1,1,1,1,1494,0
2501.85,1,Entertainment,1,0,1,5,11,1205,1
344.25,9,Grocery,1,1,1,4,4,441,1
566.71,18,Shopping,1,0,1,1,17,266,1
1043.64,20,Restaurant,1,1,1,2,9,425,0
4006.41,2,Fuel,0,1,1,3,15,2488,1
2764.17,21,Electronics,0,1,0,4,2,830,0
1166.14,19,Shopping,1,0,1,0,16,1469,1
4866.55,0,Fuel,1,1,1,1,8,2891,1
3849.23,13,Restaurant,0,0,0,2,16,1458,0
626.7,16,Travel,0,0,1,1,15,3531,0
3248.44,6,Shopping,1,1,1,1,10,1973,1
1565.02,2,Restaurant,1,0,0,2,18,1835,1
1106.21,23,Shopping,1,0,0,1,3,526,0
447.65,20,Grocery,0,0,0,2,17,2652,0
4578.89,18,Shopping,1,0,1,1,13,2168,1
3785.89,1,Grocery,1,1,0,2,9,222,1
4668.27,19,Restaurant,1,0,0,5,3,134,1
1246.0,10,Travel,1,1,0,3,12,3583,1
2849.74,11,Restaurant,1,0,1,1,7,2376,1
543.35,21,Electronics,0,0,1,3,10,1289,1
762.25,21,Entertainment,0,1,0,3,20,1606,0
4808.43,8,Travel,1,1,0,0,12,298,1
4729.66,20,Entertainment,0,1,1,3,18,1328,1
3787.7,1,Fuel,1,0,1,4,13,3503,1
2484.92,20,Restaurant,1,1,1,1,10,2866,1
366.93,2,Grocery,0,1,1,0,20,3037,1
1269.16,11,Fuel,1,1,0,2,17,2176,0
4491.57,1,Entertainment,1,0,1,5,12,2142,1
4634.76,1,Restaurant,1,1,1,1,13,2165,1
4850.55,15,Shopping,0,1,0,0,16,2689,0
1387.14,5,Entertainment,1,1,1,3,20,2596,1
3202.42,20,Grocery,0,0,1,1,10,252,1
1648.69,4,Shopping,1,1,0,1,2,572,0
2022.57,3,Restaurant,0,0,1,5,10,3162,1
3710.01,3,Grocery,0,0,0,2,20,2074,1
3462.05,8,Restaurant,0,1,1,5,10,3042,1
3669.74,12,Fuel,1,1,1,0,13,1153,1
4980.38,7,Shopping,1,0,1,3,18,3454,1
3029.39,4,Electronics,1,0,0,4,1,1413,1
2252.11,7,Travel,0,0,1,4,19,593,1
1825.84,10,Restaurant,0,1,0,4,2,1316,0
2069.31,8,Grocery,1,1,1,4,9,432,1
1733.54,18,Grocery,1,0,1,0,2,1648,0
4447.67,4,Entertainment,0,1,1,0,17,591,1
4177.69,0,Entertainment,0,0,1,4,2,3342,1
948.03,2,Grocery,1,1,1,2,1,3533,1
2061.76,23,Entertainment,0,0,0,5,11,619,1
3713.86,11,Entertainment,1,1,1,4,6,2018,1
4175.53,6,Entertainment,1,1,1,2,15,946,1
1168.94,22,Restaurant,0,0,0,0,6,3538,0
3829.48,9,Electronics,1,0,1,3,9,2686,1
1696.32,0,Entertainment,1,1,0,3,19,1179,1
1890.72,1,Travel,0,0,0,1,12,3374,0
2943.96,1,Shopping,1,1,1,3,8,2150,1
4448.88,10,Restaurant,1,0,1,3,20,3499,1
1425.5,6,Grocery,1,1,0,1,11,2083,0
2392.11,14,Restaurant,0,0,0,2,3,2249,0
4019.85,7,Electronics,1,0,0,2,19,3164,1
4606.62,5,Entertainment,0,1,1,3,3,1802,1
3119.09,18,Grocery,0,0,0,3,7,3562,0
2197.3,7,Entertainment,0,0,1,0,15,475,1
4616.99,15,Shopping,0,1,0,0,19,2885,0
2638.78,2,Shopping,1,0,1,5,3,1758,1
4301.02,21,Restaurant,0,1,0,5,4,3123,0
2103.95,9,Restaurant,1,0,1,4,12,602,1
1438.69,8,Fuel,1,1,0,2,1,1050,0
3436.45,10,Shopping,1,0,1,3,20,1160,1
3047.9,4,Fuel,1,0,1,5,6,1838,1
3031.74,1,Fuel,0,0,1,2,9,3424,1
1331.6,14,Restaurant,0,0,0,3,14,2758,0
3515.99,1,Electronics,0,0,1,4,20,434,1
2862.29,10,Entertainment,0,1,1,1,14,937,1
1906.35,6,Restaurant,1,0,0,0,11,3075,0
2263.04,10,Fuel,1,1,1,5,12,106,1
1002.25,21,Fuel,1,1,0,4,7,3582,0
1018.06,15,Electronics,1,1,0,0,3,99,0
1790.53,18,Shopping,0,0,0,4,1,1174,0
4974.5,18,Fuel,0,0,1,2,20,2132,1
1683.93,9,Shopping,1,0,0,2,10,1013,0
1771.42,16,Travel,0,0,0,4,15,374,0
3563.43,16,Electronics,0,0,1,4,12,1109,1
1289.81,18,Travel,0,0,0,0,6,741,0
1063.56,13,Grocery,1,1,0,2,12,2120,0
1567.95,18,Restaurant,0,0,1,0,2,1735,0
2373.6,5,Electronics,0,1,0,5,13,1029,1
3876.13,20,Shopping,1,1,0,0,7,2420,0
1304.68,11,Restaurant,0,0,0,5,13,492,0
4932.59,6,Entertainment,0,1,1,0,15,2077,1
4891.22,10,Grocery,0,1,1,1,11,2606,1
665.34,4,Entertainment,1,1,1,5,8,1896,1
2225.99,0,Electronics,1,0,0,5,19,698,1
481.06,18,Shopping,0,0,1,0,5,949,0
1906.36,8,Grocery,1,1,0,4,1,2894,0
139.13,23,Restaurant,0,1,1,3,9,2120,1
2838.85,15,Electronics,1,1,1,1,6,3000,1
4850.68,20,Fuel,0,1,0,1,20,3269,0
4730.52,20,Entertainment,0,0,1,4,15,604,1
1084.85,7,Electronics,0,1,0,2,19,1059,0
1053.75,15,Travel,0,0,0,4,13,1207,0
110.16,7,Electronics,0,0,1,5,5,1128,0
1071.83,22,Shopping,1,1,1,4,6,2852,1
701.96,0,Restaurant,0,1,0,1,13,388,0
3533.93,19,Restaurant,1,0,1,1,17,1639,1
1079.11,6,Grocery,1,0,1,1,4,2701,0
3771.48,10,Restaurant,1,0,0,1,19,802,1
4052.37,1,Fuel,0,0,0,0,19,147,1
4455.28,6,Fuel,1,0,1,4,19,1034,1
2458.14,17,Restaurant,0,1,0,5,19,1929,1
2764.93,20,Grocery,0,1,1,3,13,497,1
4786.66,20,Electronics,1,0,1,3,10,2326,1
1413.83,13,Electronics,1,0,1,2,11,2929,1
1890.39,16,Entertainment,0,0,0,2,9,925,0
1096.27,3,Fuel,0,0,0,3,20,3206,1
3182.87,15,Travel,0,1,0,1,9,1832,0
2047.45,22,Shopping,0,0,0,2,3,2591,0
1822.92,2,Fuel,0,1,1,1,13,417,1
11.96,6,Travel,0,0,1,2,7,3412,0
3479.3,22,Fuel,0,1,1,2,11,1241,1
3813.98,22,Electronics,1,0,0,2,12,2558,1
1685.33,16,Restaurant,0,1,0,2,14,343,0
877.29,7,Shopping,1,0,1,3,7,1898,1
3398.19,5,Shopping,0,1,0,5,4,2199,0
261.76,7,Fuel,0,0,1,1,18,2379,0
2636.11,4,Fuel,0,1,0,3,18,427,1
2776.69,16,Fuel,1,0,0,5,10,2215,1
4063.8,23,Shopping,1,0,1,1,12,1011,1
1995.05,21,Restaurant,0,0,0,2,11,2307,0
926.36,6,Restaurant,1,0,1,3,19,3336,1
3184.95,21,Electronics,0,0,0,5,11,1142,1
691.99,22,Shopping,0,1,1,4,17,1888,1
836.17,10,Fuel,1,1,1,4,9,1735,1
427.44,3,Shopping,1,0,0,2,11,360,1
1246.24,17,Restaurant,0,0,0,2,5,296,0
2723.98,18,Entertainment,1,1,1,4,18,1613,1
4999.13,15,Grocery,1,1,0,0,17,2471,1
1365.04,21,Electronics,1,0,1,0,3,2364,0
3660.74,3,Electronics,0,1,1,4,14,2697,1
1962.49,22,Electronics,0,0,0,1,8,486,0
2614.6,3,Restaurant,0,0,1,0,12,424,1
2028.3,17,Fuel,0,0,0,0,17,1917,0
427.79,3,Shopping,0,1,0,4,20,1189,1
2249.43,0,Electronics,0,1,0,1,17,1673,1
1084.06,17,Entertainment,1,0,0,2,16,926,0
2098.56,3,Restaurant,0,0,1,5,12,2542,1
4675.61,6,Shopping,0,1,1,5,15,2014,1
4720.87,20,Grocery,1,0,1,4,18,1959,1
4014.71,11,Restaurant,0,0,0,5,18,3046,1
2516.51,23,Entertainment,0,0,1,3,20,3393,1
3908.87,19,Travel,0,1,1,1,13,1098,1
2718.83,6,Fuel,1,0,1,1,6,1289,1
513.58,19,Restaurant,1,1,0,2,20,46,0
3449.31,4,Travel,0,1,1,3,10,921,1
1760.13,4,Restaurant,1,0,0,4,20,356,1
11.46,23,Entertainment,1,0,0,3,7,2451,1
1272.01,20,Entertainment,1,0,0,2,15,1997,0
3005.91,4,Grocery,0,0,0,0,4,1143,0
3345.36,23,Travel,0,0,0,1,10,447,1
1317.72,22,Entertainment,0,0,1,2,6,2633,0
4324.86,1,Entertainment,1,0,1,0,19,770,1
363.79,11,Shopping,0,1,1,4,9,233,0
2961.16,10,Entertainment,1,0,1,4,15,2619,1
2068.53,9,Travel,1,0,0,3,1,1594,1
4829.49,9,Shopping,0,1,0,1,12,1534,0
2083.32,6,Travel,0,1,1,2,1,2306,0
4968.68,5,Electronics,1,1,1,5,15,568,1
1220.4,8,Restaurant,0,1,1,0,20,2024,0
2119.12,21,Entertainment,1,1,0,3,2,2760,1
4564.88,1,Restaurant,0,0,0,0,10,1992,1
4815.6,14,Electronics,1,1,1,0,14,997,1
4769.89,21,Grocery,1,1,1,3,11,2596,1
3337.65,15,Grocery,0,1,1,0,16,1764,1
712.27,4,Grocery,0,1,1,2,16,1694,1
2492.75,5,Entertainment,0,1,0,2,7,2041,0
2387.76,22,Fuel,1,1,1,4,6,403,1
3834.17,9,Grocery,1,1,0,1,13,68,1
2510.35,5,Shopping,1,0,0,1,6,274,0
2603.94,8,Shopping,0,0,1,4,5,3610,1
4309.66,9,Grocery,1,1,1,5,1,1880,1
2613.2,12,Grocery,0,0,1,5,17,488,1
3762.59,5,Fuel,0,1,1,3,17,813,1
4085.7,23,Electronics,0,0,1,5,9,2470,1
2095.35,17,Shopping,0,1,0,5,6,3538,0
3060.64,18,Entertainment,1,1,0,1,1,909,0
2940.08,9,Fuel,1,0,0,1,18,2491,1
2642.63,7,Travel,0,0,1,1,11,3248,1
4947.14,23,Fuel,1,0,0,4,4,1917,1
3328.37,15,Shopping,0,0,0,4,8,1791,0
3830.17,3,Travel,1,1,1,1,15,2143,1
1861.43,13,Entertainment,1,1,1,3,2,1847,1
3155.12,20,Entertainment,0,0,0,0,18,1253,0
3617.48,4,Restaurant,1,1,0,2,9,525,1
3451.65,23,Grocery,0,1,0,3,2,1655,1
177.3,17,Entertainment,0,0,1,3,16,1361,1
4725.69,22,Restaurant,1,1,0,1,11,3308,1
669.9,9,Grocery,0,1,0,2,13,436,0
4044.53,7,Grocery,0,0,1,2,4,1548,0
1864.03,4,Travel,0,0,1,0,18,555,1
1352.93,7,Fuel,1,0,0,5,1,553,0
145.47,8,Restaurant,0,1,0,1,1,396,0
2814.15,23,Travel,1,0,1,5,10,1447,1
4182.0,7,Travel,0,1,0,2,15,3400,0
3238.75,3,Restaurant,1,1,1,1,17,3497,1
291.78,21,Electronics,0,1,1,3,14,735,1
1141.95,6,Electronics,0,1,1,3,18,633,1
4849.67,20,Electronics,0,1,1,0,9,1658,0
3164.24,17,Fuel,1,1,1,5,8,1273,1
4059.6,2,Restaurant,1,0,1,0,13,3621,1
490.56,5,Entertainment,1,0,1,4,3,2484,1
943.37,1,Grocery,0,0,1,3,9,2350,1
3058.5,14,Shopping,0,0,0,0,8,767,0
3457.24,0,Shopping,1,1,1,2,5,1392,1
2389.07,16,Entertainment,0,0,1,2,6,81,0
3744.83,1,Restaurant,1,1,0,4,9,2120,1
4535.72,20,Fuel,0,0,1,2,11,1213,1
603.08,7,Entertainment,1,0,1,0,5,2210,0
562.3,4,Grocery,0,1,1,2,7,2893,0
3428.63,13,Fuel,0,1,0,0,11,1495,0
3497.02,19,Fuel,0,1,0,5,10,2669,1
1613.98,8,Travel,1,1,1,4,15,993,1
163.17,12,Travel,0,1,0,0,11,2983,0
4703.76,15,Restaurant,0,1,0,4,10,410,1
183.54,14,Travel,0,1,1,2,15,3449,0
4102.85,13,Travel,1,1,1,5,4,1730,1
3284.61,5,Travel,0,0,1,1,10,691,1
1061.47,12,Restaurant,0,1,1,3,10,3625,1
1056.12,13,Fuel,0,0,1,3,4,291,0
195.81,7,Grocery,1,1,0,4,4,222,0
3973.03,20,Grocery,1,0,1,1,6,2906,1
889.44,15,Shopping,0,0,1,1,8,1475,0
3291.79,18,Travel,1,0,0,3,8,2530,1
4662.13,15,Grocery,0,1,0,5,6,1426,0
1882.69,21,Electronics,0,1,0,0,7,2244,0
812.41,3,Electronics,0,1,1,1,17,994,1
1650.98,10,Entertainment,0,0,1,5,4,2753,0
3855.47,14,Fuel,1,1,0,3,12,2342,1
4703.42,11,Fuel,1,1,1,4,18,1131,1
4972.01,10,Fuel,0,0,0,4,10,3405,1
763.77,16,Grocery,0,1,0,5,1,1379,0
4265.06,18,Restaurant,1,1,0,2,12,1669,1
3051.48,6,Grocery,0,0,0,4,1,3467,0
219.38,16,Grocery,0,1,0,2,11,1603,0
905.72,12,Electronics,1,0,1,2,3,1075,0
3723.42,10,Shopping,0,1,0,2,19,1285,0
2276.28,18,Shopping,1,0,1,3,9,2862,1
1490.63,7,Grocery,1,1,0,4,15,465,1
1301.5,22,Grocery,1,0,0,1,8,469,0
2966.92,22,Fuel,1,0,0,1,14,1365,1
1498.81,6,Travel,0,1,0,3,9,2616,0
3280.81,6,Shopping,0,0,0,0,18,1311,0
4229.64,8,Grocery,1,0,0,5,11,2497,1
2991.46,16,Fuel,0,0,1,2,13,2286,1
55.54,18,Entertainment,0,1,0,4,12,666,0
2502.42,13,Electronics,1,0,0,3,16,2927,1
98.3,11,Fuel,0,0,0,5,3,2356,0
1299.76,10,Electronics,1,1,1,5,3,518,1
3711.8,14,Grocery,1,1,1,0,6,2584,1
4571.45,9,Electronics,1,0,1,0,1,1840,1
1080.27,7,Grocery,0,1,0,4,8,2085,0
2073.13,12,Entertainment,0,0,0,4,12,3078,1
4489.31,5,Restaurant,0,1,0,1,1,2274,0
4604.8,10,Electronics,0,1,0,3,19,2189,1
717.31,9,Grocery,1,1,1,1,9,775,0
1504.0,5,Entertainment,1,0,1,0,11,2267,1
3681.53,13,Electronics,1,0,0,2,1,2680,0
1268.25,16,Restaurant,0,1,1,4,2,3427,0
1947.5,21,Restaurant,0,1,1,3,2,2196,0
1054.44,16,Fuel,0,1,0,5,6,2681,0
3237.64,20,Travel,1,1,0,5,19,3051,1
2073.05,22,Fuel,1,0,0,2,5,1748,1
3299.43,20,Restaurant,1,0,1,2,16,1032,1
1830.74,16,Shopping,1,0,0,2,10,1265,0
1365.73,0,Restaurant,0,1,0,2,10,1547,0
900.75,5,Restaurant,0,0,0,1,1,621,0
4351.59,18,Electronics,0,1,1,3,7,1152,1
4900.75,7,Shopping,1,0,0,0,2,2103,0
2893.63,11,Fuel,1,1,0,3,1,2110,1
3061.58,0,Electronics,0,1,1,0,15,2407,1
2232.97,8,Entertainment,1,0,1,4,13,3256,1
1749.4,13,Fuel,0,1,1,5,15,3459,1
4296.46,16,Travel,0,0,0,0,10,3259,0
4992.27,1,Entertainment,1,1,0,1,16,2352,1
2203.3,12,Shopping,1,1,0,1,6,1560,0
717.14,12,Travel,0,1,0,5,8,2739,0
3795.08,5,Travel,1,1,1,5,19,764,1
855.9,9,Restaurant,1,1,1,3,4,708,1
181.04,0,Travel,1,1,0,1,11,769,1
4834.69,23,Fuel,1,1,0,4,13,2248,1
4453.21,15,Electronics,0,1,1,2,16,2513,1
1534.14,10,Grocery,0,1,1,2,4,3555,0
4641.81,20,Travel,0,0,1,3,12,2348,1
2321.28,8,Shopping,1,0,0,3,12,951,1
4953.52,9,Entertainment,0,0,0,3,1,1618,0
3408.02,11,Travel,1,1,0,5,4,3588,1
828.17,8,Restaurant,1,0,0,4,17,2047,1
944.24,11,Grocery,1,1,1,4,6,461,1
2303.61,8,Entertainment,0,0,1,0,19,3392,1
1116.76,22,Electronics,0,1,0,0,10,1224,0
4744.96,7,Electronics,0,0,0,0,17,3314,0
3626.21,21,Electronics,1,1,1,3,19,161,1
1010.77,12,Shopping,0,0,1,5,10,392,1
3002.98,6,Travel,1,0,0,2,4,1583,0
1053.0,5,Travel,0,1,1,2,11,1003,0
2674.81,9,Grocery,0,0,0,2,3,1622,0
1451.08,19,Fuel,1,0,0,3,11,2892,1
4634.56,19,Travel,0,1,1,3,6,1349,1
1015.36,11,Grocery,1,1,0,5,6,969,0
1602.79,18,Restaurant,0,0,1,0,7,409,0
1709.37,21,Shopping,0,0,0,0,1,1808,0
2359.24,5,Travel,0,0,0,5,3,262,0
3013.18,20,Restaurant,0,1,0,0,4,3333,0
1700.43,22,Grocery,1,0,1,3,11,823,1
2613.53,23,Shopping,1,0,0,3,8,1721,1
2375.0,9,Electronics,0,0,0,3,4,2682,0
2213.26,6,Restaurant,0,1,1,1,5,2458,0
287.65,0,Shopping,0,1,1,5,1,1081,1
2066.38,1,Travel,1,0,1,5,11,3581,1
1572.6,8,Shopping,1,1,0,2,2,2134,0
3709.38,23,Travel,1,0,0,2,2,827,1
1944.75,1,Entertainment,1,1,1,2,9,3080,1
4992.44,22,Electronics,1,1,0,1,10,529,1
385.75,6,Travel,0,1,0,5,11,2406,0
1029.51,23,Entertainment,1,0,0,5,15,1021,1
753.55,20,Shopping,0,1,1,1,3,3079,0
2708.61,1,Grocery,0,0,1,4,20,1245,1
534.34,21,Entertainment,0,0,0,1,19,3298,0
2203.05,4,Fuel,0,1,0,5,5,2607,1
2782.29,15,Shopping,0,1,0,4,11,434,1
3856.02,11,Entertainment,1,1,0,5,16,802,1
3982.6,4,Restaurant,0,0,1,2,14,2244,1
4829.77,14,Shopping,0,0,1,2,1,1664,0
1416.53,17,Fuel,1,0,1,5,16,1107,1
2428.02,21,Grocery,0,0,1,2,11,3493,1
3450.84,16,Electronics,1,1,0,4,16,1426,1
3834.33,23,Fuel,1,0,0,4,8,3020,1
946.8,18,Shopping,0,0,0,1,1,3352,0
103.55,1,Shopping,1,1,1,5,11,1575,1
1117.9,3,Restaurant,1,0,0,5,16,1845,1
1066.7,12,Entertainment,1,1,1,3,5,503,1
4746.21,1,Electronics,0,1,0,3,1,2682,1
4651.14,18,Entertainment,1,0,1,2,12,1110,1
4585.44,1,Grocery,1,0,0,1,12,3378,1
2651.72,4,Entertainment,1,0,0,1,6,1246,1
2697.18,5,Travel,0,0,0,0,1,1351,0
3346.49,3,Electronics,1,1,1,5,13,2321,1
4054.89,12,Travel,0,0,1,4,6,1117,1
4991.2,16,Electronics,0,0,0,1,3,705,0
3130.53,14,Entertainment,0,0,1,4,7,357,1
1499.43,20,Grocery,1,0,0,5,1,3012,0
1872.23,0,Travel,1,0,0,2,7,498,0
4479.0,7,Grocery,0,1,0,1,13,1761,0
204.05,2,Electronics,1,0,0,0,18,1714,1
3450.97,9,Travel,1,0,1,3,6,3634,1
4873.61,17,Entertainment,1,1,1,5,12,1090,1
1528.09,6,Fuel,0,0,0,3,9,2369,0
3397.66,9,Grocery,0,1,1,4,7,1051,1
708.72,8,Shopping,0,0,1,5,4,3446,0
4565.54,21,Restaurant,1,1,1,5,6,2620,1
4186.34,11,Shopping,0,1,0,4,17,1009,1
46.81,12,Restaurant,0,0,1,5,7,2898,0
1290.29,2,Grocery,1,0,0,5,15,381,1
2890.37,16,Entertainment,1,0,1,3,17,46,1
3064.19,18,Entertainment,0,0,0,5,8,2317,0
2547.62,8,Travel,0,1,1,4,13,826,1
3715.55,1,Fuel,0,1,0,2,19,2370,1
2704.36,12,Entertainment,0,1,1,1,17,1770,1
3887.57,4,Electronics,0,1,0,3,20,1677,1
1417.49,23,Electronics,1,1,1,1,20,583,1
1083.05,2,Travel,0,0,0,0,13,1911,0
856.16,5,Grocery,1,1,1,4,12,3265,1
3367.12,9,Grocery,1,0,0,2,7,2190,0
3311.24,17,Grocery,0,1,1,0,4,658,0
2406.14,15,Shopping,0,0,1,1,19,2770,1
2433.76,5,Electronics,1,0,0,2,11,2989,1
1682.55,6,Restaurant,0,1,1,2,19,2417,0
1806.69,5,Entertainment,0,0,1,3,3,781,0
4779.13,13,Travel,0,0,1,0,9,979,0
1110.07,20,Shopping,0,1,0,5,4,2472,0
4942.35,17,Entertainment,1,1,1,0,15,438,1
3865.0,11,Fuel,1,1,1,4,10,1113,1
4663.86,20,Grocery,1,1,1,4,17,1491,1
4631.87,10,Fuel,0,0,1,4,7,1755,1
3984.23,12,Electronics,0,1,1,2,9,2767,0
4186.71,7,Restaurant,0,0,1,5,20,522,1
4980.85,17,Electronics,0,0,0,2,8,2768,0
3334.08,22,Grocery,1,0,1,5,19,3341,1
1093.51,0,Travel,1,0,0,1,19,430,1
1518.54,22,Entertainment,1,0,0,5,11,1633,1
3858.82,18,Travel,1,0,1,0,15,3279,1
3721.35,4,Electronics,0,1,0,1,15,2300,1
3092.71,17,Grocery,1,1,0,1,7,870,0
4455.22,6,Electronics,0,1,1,1,2,2031,0
4675.09,20,Entertainment,1,0,0,2,19,2973,1
238.12,22,Restaurant,1,1,0,0,3,1500,0
4165.34,23,Shopping,0,0,1,2,1,647,1
1844.36,14,Grocery,0,1,0,1,18,2322,0
1780.19,8,Entertainment,1,0,1,1,10,818,1
3034.64,6,Restaurant,0,0,0,0,6,1300,0
741.49,14,Restaurant,1,0,1,2,9,1535,0
2319.19,20,Fuel,1,1,0,5,16,501,1
2396.41,18,Grocery,0,1,1,2,12,1157,1
1676.45,4,Fuel,0,1,0,3,11,1853,1
4315.83,1,Entertainment,0,1,0,5,5,832,1
2312.69,22,Travel,1,1,1,0,14,1529,1
286.73,16,Electronics,0,1,0,5,18,2944,0
3217.81,17,Electronics,0,1,0,5,11,946,1
4124.42,21,Restaurant,0,0,1,4,20,2161,1
3200.59,9,Entertainment,0,1,0,1,17,3112,0
2430.25,8,Shopping,1,1,1,5,4,1108,1
4590.37,16,Electronics,1,0,0,2,17,2198,1
1697.24,18,Travel,1,1,0,3,16,900,1
955.02,11,Entertainment,0,0,1,5,17,3507,1
591.96,6,Grocery,1,1,1,0,10,2061,1
1096.83,21,Entertainment,1,0,1,2,2,2200,0
3418.83,3,Fuel,0,0,0,3,13,988,1
1835.06,23,Grocery,0,0,0,2,18,3332,0
2469.95,15,Shopping,0,0,1,0,13,3414,1
3971.7,6,Restaurant,0,1,1,4,19,3223,1
2229.71,9,Shopping,0,0,0,2,12,46,0
3504.87,16,Travel,1,0,1,0,3,429,1
3417.72,1,Entertainment,0,0,1,2,9,778,1
641.06,1,Grocery,0,0,0,2,1,856,0
3497.3,2,Entertainment,1,1,0,1,13,2401,1
1219.53,5,Restaurant,0,0,0,4,2,596,0
85.79,13,Grocery,1,0,1,4,6,2286,1
2807.7,0,Electronics,1,1,1,1,17,1732,1
26.34,2,Grocery,0,0,0,0,5,2314,0
800.42,14,Shopping,1,1,1,0,16,1154,1
2890.38,7,Travel,0,1,0,2,15,3209,0
4665.32,1,Entertainment,1,0,0,0,3,1296,1
1881.67,12,Travel,1,0,1,3,17,1715,1
1925.85,8,Travel,0,1,1,3,20,3297,1
2135.78,3,Grocery,1,0,0,3,16,1951,1
865.68,12,Electronics,0,0,1,0,19,1170,0
3139.28,16,Restaurant,0,0,1,3,7,2274,1
1825.44,4,Entertainment,1,1,0,4,17,619,1
2735.13,21,Grocery,0,1,1,4,7,2867,1
4920.13,5,Fuel,0,1,1,3,14,712,1
1733.48,18,Electronics,1,1,1,0,14,3539,1
2964.95,20,Entertainment,1,1,1,0,20,912,1
4436.36,1,Grocery,0,0,1,1,16,2914,1
1033.6,16,Shopping,1,1,1,1,16,3490,1
1209.87,7,Restaurant,0,1,1,2,20,3112,0
3085.29,18,Restaurant,1,0,1,1,20,113,1
4463.93,18,Fuel,0,1,1,1,14,2065,1
1526.12,0,Electronics,1,1,0,1,15,969,1
1230.86,1,Restaurant,0,0,1,4,13,1677,1
3740.65,10,Entertainment,1,0,0,4,1,2262,1
985.51,0,Travel,1,0,0,2,5,1060,0
525.58,22,Restaurant,0,0,1,0,4,2510,0
532.34,1,Electronics,1,0,1,2,18,2051,1
3571.83,21,Fuel,0,1,0,2,4,2497,0
1876.6,2,Fuel,0,0,0,1,12,83,0
4742.87,14,Shopping,1,0,0,0,5,440,0
2609.82,10,Fuel,0,1,1,3,14,2380,1
135.23,7,Fuel,1,0,0,1,20,2953,0
393.59,3,Entertainment,1,0,0,3,8,603,1
3236.64,7,Electronics,1,1,1,5,20,1418,1
1600.82,0,Shopping,1,0,1,1,1,190,1
2831.65,10,Restaurant,0,0,0,4,11,44,1
4682.53,16,Fuel,1,1,0,5,20,987,1
2881.37,1,Electronics,0,0,0,2,13,2922,1
4226.74,6,Entertainment,1,1,0,1,2,1015,0
1019.08,9,Fuel,1,1,1,1,5,187,0
626.24,19,Shopping,1,1,0,3,12,839,1
4291.07,16,Fuel,0,1,0,3,12,2361,1
251.63,4,Electronics,1,1,1,2,5,351,1
2391.03,21,Electronics,0,1,1,2,18,3644,1
3808.33,17,Entertainment,1,0,1,4,1,764,1
366.9,23,Restaurant,1,1,0,2,12,2733,1
4186.79,17,Travel,0,0,1,0,5,402,0
4142.83,9,Electronics,0,0,1,2,16,809,1
114.17,5,Restaurant,1,1,0,3,8,2628,0
1981.48,12,Fuel,1,0,1,2,7,3116,0
324.82,0,Fuel,1,0,0,2,19,1821,1
3965.97,21,Grocery,1,1,1,1,2,1843,1
302.28,16,Shopping,1,1,1,1,9,272,0
4555.58,3,Grocery,1,1,1,1,14,1193,1
4911.02,4,Fuel,0,0,0,0,2,1344,0
4394.84,6,Shopping,0,1,0,3,20,1270,1
